"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Fundc1","Fundc1",0.197796849333001,5.96680764365325,2.89902365232805,0.0063676866405148,0.02597716700719,-3.52734120015618
"Dbnl","Dbnl",-0.171169680965017,6.04529374004732,-2.92217887806888,0.00599885971860612,0.0247376955470517,-3.52737635689569
"Trmt5","Trmt5",-0.321167111160265,3.01641857457662,-2.60585189760028,0.0132865980156889,0.0473901232506052,-3.53221412163099
"Psmf1","Psmf1",-0.220378703969982,5.32821090049437,-2.86503195123587,0.00694780537715015,0.0279952895627109,-3.53226948308734
"Cdkn1b","Cdkn1b",-0.280026323262711,7.88713977282995,-2.95833161877527,0.00546287074282172,0.0229362807913917,-3.53283535256612
"Ice2","Ice2",0.369800688308391,2.9972443624354,2.64372089971072,0.0121085925970196,0.044139689540202,-3.5351144181079
"Afg1l","Afg1l",0.370155192743232,3.51882206388055,2.62323088788053,0.0127334469601415,0.0458295324087095,-3.53634838108286
"Bltp3a","Bltp3a",0.286722111373485,4.20568158832823,2.73863664755545,0.00956706797978942,0.0364266430234879,-3.53799280252192
"Arfrp1","Arfrp1",0.239873531804058,5.09746304904156,2.81987117123524,0.00779525071111847,0.0308101734974123,-3.54170302601654
"Ndufa13","Ndufa13",0.172476061783517,8.88513636269777,2.96267379309593,0.00540161346287108,0.0227033258407385,-3.54912144388425
